fx2_phaser_direct_mix;648;1;1
fx2_flanger_rate;650;1;1
fx2_flanger_depth;651;1;1
fx2_flanger_manual;652;1;1
fx2_flanger_reso;653;1;1
fx2_flanger_separation;654;1;1
fx2_flanger_low_cut;655;1;1
fx2_flanger_effect_level;656;1;1
fx2_flanger_direct_mix;657;1;1
fx2_tremolo_wave_shape;659;1;1
fx2_tremolo_rate;660;1;1
fx2_tremolo_depth;661;1;1
fx2_tremolo_level;662;1;1
fx2_rotary_speed_select;664;1;1
fx2_rotary_rate_slow;665;1;1
fx2_rotary_rate_fast;666;1;1
fx2_rotary_rise_time;667;1;1
fx2_rotary_fall_time;668;1;1
fx2_rotary_depth;669;1;1
fx2_rotary_level;670;1;1
fx2_uni_v_rate;672;1;1
fx2_uni_v_depth;673;1;1
fx2_uni_v_level;674;1;1
fx2_pan_type;676;1;1
fx2_pan_pos;677;1;1
fx2_pan_wave_shape;678;1;1
fx2_pan_rate;679;1;1
fx2_pan_depth;680;1;1
fx2_pan_level;681;1;1
fx2_slicer_pattern;683;1;1
fx2_slicer_rate;684;1;1
fx2_slicer_trigger_sens;685;1;1
fx2_slicer_effect_level;686;1;1
fx2_slicer_direct_mix;687;1;1
fx2_vibrato_rate;689;1;1
fx2_vibrato_depth;690;1;1
fx2_vibrato_trigger;691;1;1
fx2_vibrato_rise_time;692;1;1
fx2_vibrato_level;693;1;1
fx2_ring_mod_mode;695;1;1
fx2_ring_mod_freq;696;1;1
fx2_ring_mod_effect_level;697;1;1
fx2_ring_mod_direct_mix;698;1;1
fx2_humanizer_mode;700;1;1
fx2_humanizer_vowel1;701;1;1
fx2_humanizer_vowel2;702;1;1
fx2_humanizer_sens;703;1;1
fx2_humanizer_rate;704;1;1
fx2_humanizer_depth;705;1;1
fx2_humanizer_manual;706;1;1
fx2_humanizer_level;707;1;1
fx2_2x2_chorus_xover_freq;709;1;1
fx2_2x2_chorus_low_rate;710;1;1
fx2_2x2_chorus_low_depth;711;1;1
fx2_2x2_chorus_low_pre_delay;712;1;1
fx2_2x2_chorus_low_level;713;1;1
fx2_2x2_chorus_high_rate;714;1;1
fx2_2x2_chorus_high_depth;715;1;1
fx2_2x2_chorus_high_pre_delay;716;1;1
fx2_2x2_chorus_high_level;717;1;1
fx2_2x2_chorus_direct_level;718;1;1
fx2_sub_delay_type;719;1;1
fx2_sub_delay_time;720;2;1
fx2_sub_delay_f_back;722;1;1
fx2_sub_delay_high_cut;723;1;1
fx2_sub_delay_effect_level;724;1;1
fx2_sub_delay_direct_mix;725;1;1
fx2_sub_delay_tap_time;726;1;1
delay_on_off;736;1;1
delay_type;737;1;1
delay_delay_time;738;2;1
delay_f_back;740;1;1
delay_high_cut;741;1;1
delay_effect_level;742;1;1
delay_direct_mix;743;1;1
delay_tap_time;744;1;1
delay_d1_time;745;2;1
delay_d1_f_back;747;1;1
delay_d1_hi_cut;748;1;1
delay_d1_level;749;1;1
delay_d2_time;750;2;1
delay_d2_f_back;752;1;1
delay_d2_hi_cut;753;1;1
delay_d2_level;754;1;1
